transaction_id,amount,risk_score,event_hour,billing_shipping_mismatch,customer_transaction_count,merchant_transaction_count,device_transaction_count,session_transaction_count,ip_transaction_count,customer_account_age_days,customer_historical_decline_rate,customer_historical_spend_mean,merchant_age_days,merchant_refund_rate,merchant_chargeback_rate,merchant_volume_growth_rate,device_ip_reputation_score,device_first_seen_days_ago,device_failed_login_count,label,attack_bucket,attack_subtype,attack_id,scenario_id,simulation_segment,currency_code,channel_code,rail_code,transaction_type_code,status_code,billing_country_code,shipping_country_code,merchant_category_code,payment_method_type_code,auth_result_code
txn_7c3d8ca59466,1735.4,0.6629,22,0,86,86,86,3,20,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,2,4,4,1,0,1,1,3,3,0
txn_64cda01e21f4,791.34,0.4511,23,1,86,86,86,3,20,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,2,4,4,1,0,0,1,3,3,0
txn_54c126ba4051,1730.3,0.3781,0,0,86,86,86,3,20,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,0,4,4,1,0,0,0,3,3,0
txn_e4ec261f9ba8,1148.19,0.6885,1,0,86,86,86,3,20,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,0,4,4,1,0,0,0,3,3,0
txn_4ab5da800c0f,1514.65,0.6156,2,0,86,86,86,3,18,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,4,4,3,3,0
txn_aac2a5dfac42,1381.47,0.4334,3,0,86,86,86,3,17,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,0,0,3,3,0
txn_a0927a97a34a,1520.56,0.3993,4,1,86,86,86,3,17,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,2,4,3,3,0
txn_01f957e657ea,613.83,0.4256,5,0,86,86,86,3,16,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,1,0,0,3,3,1
txn_d482fcc5bb76,1088.21,0.2919,7,0,86,86,86,3,15,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,1,1,3,3,0
txn_71d6212d3b10,1003.75,0.6259,8,0,86,86,86,3,13,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,1,1,3,3,0
txn_3fac42fc8f2d,138.74,0.6343,9,0,86,86,86,3,12,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,4,4,3,3,0
txn_550a70102440,529.14,0.5445,10,0,86,86,86,3,11,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,5,5,3,3,0
txn_7a67a7ecab35,831.57,0.3386,11,0,86,86,86,3,11,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,2,4,4,1,0,2,2,3,3,0
txn_6113deff1b0f,877.87,0.1568,12,1,86,86,86,3,11,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,4,4,4,1,0,4,0,3,3,0
txn_5165ed2cb463,1298.32,0.4811,13,0,86,86,86,3,11,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,4,4,3,3,0
txn_0cfb99acca88,960.72,0.5752,14,0,86,86,86,3,11,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,2,2,3,3,0
txn_5dbdeb41b4ae,812.39,0.5811,16,0,86,86,86,3,11,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,1,1,3,3,0
txn_a86cb3202bd7,753.07,0.606,17,1,86,86,86,3,11,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,3,4,3,3,0
txn_ac1295510fed,1601.8,0.56,18,1,86,86,86,3,10,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,4,4,4,1,0,4,5,3,3,0
txn_4e5aa9cf41fe,801.15,0.4266,19,0,86,86,86,3,10,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,0,4,4,1,0,5,5,3,3,0
txn_d2c3c007e744,987.7,0.545,20,0,86,86,86,3,10,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,3,3,3,3,0
txn_3cfafa74950f,1254.87,0.6,21,0,86,86,86,3,10,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,0,4,4,1,0,0,0,3,3,0
txn_dc4a26958111,1945.55,0.146,22,0,86,86,86,3,9,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,0,4,4,1,0,3,3,3,3,0
txn_c13dcf0fa9ac,1523.18,0.5731,23,0,86,86,86,3,9,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,4,4,4,1,0,2,2,3,3,0
txn_9f5a25fe237d,1845.81,0.5874,0,0,86,86,86,3,8,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,3,3,3,3,0
txn_ef41fcd2a3de,945.03,0.7104,2,0,86,86,86,3,8,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,4,4,4,1,0,1,1,3,3,0
txn_d51932b986c5,484.85,0.4784,3,0,86,86,86,3,8,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,5,5,3,3,0
txn_443203b8dc29,1844.69,0.3438,4,0,86,86,86,3,8,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,4,4,4,1,0,1,1,3,3,0
txn_ed0bfb8242d4,740.73,0.6934,5,0,86,86,86,3,8,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,3,3,3,3,0
txn_740b74b3124b,790.86,0.7949,6,0,86,86,86,3,8,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,2,4,4,1,0,5,5,3,3,0
txn_aebd67309ae3,1803.1,0.5684,7,1,86,86,86,3,8,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,4,2,3,3,0
txn_b05a1c98ae08,744.97,0.4221,8,0,86,86,86,3,8,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,2,4,4,1,0,0,0,3,3,0
txn_fee1d9626fdd,1768.93,0.6196,9,0,86,86,86,3,8,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,1,1,3,3,0
txn_0e19c5b45668,362.04,0.3608,11,0,86,86,86,3,7,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,5,5,3,3,0
txn_79a7b0a831a3,1668.98,0.3788,12,0,86,86,86,3,6,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,2,2,3,3,0
txn_e04ad0a3ef20,383.78,0.7779,13,0,86,86,86,3,6,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,2,2,3,3,0
txn_0ef4c0b74934,1797.34,0.5497,14,0,86,86,86,3,6,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,2,4,4,1,0,3,3,3,3,0
txn_809edc625c0c,1369.98,0.1862,15,0,86,86,86,3,6,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,0,4,4,1,0,0,0,3,3,0
txn_de3a37c63eeb,1688.0,0.3686,16,0,86,86,86,3,6,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,4,4,4,1,0,1,1,3,3,0
txn_af209e3a0b85,1673.3,0.7526,17,0,86,86,86,3,6,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,3,3,3,3,0
txn_674142b148ae,1246.54,0.7259,18,0,86,86,86,3,6,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,2,4,4,1,0,4,4,3,3,0
txn_e54e72ce4823,806.23,0.1655,19,1,86,86,86,3,6,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,2,4,4,1,0,1,0,3,3,0
txn_ab753d784971,778.04,0.3361,21,0,86,86,86,3,6,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,0,4,4,1,0,3,3,3,3,0
txn_327ed2b296fe,923.08,0.3331,22,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,4,4,3,3,0
txn_2159fc558030,1735.37,0.4125,23,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,3,3,3,3,0
txn_9ee46e059cd8,595.83,0.75,0,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,2,4,4,1,0,5,5,3,3,0
txn_7e73ef8eed06,992.12,0.4444,1,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,0,4,4,1,0,0,0,3,3,0
txn_d0b5e3f5a529,1108.03,0.1614,2,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,4,4,4,1,0,5,5,3,3,0
txn_92e1eaa4d28b,1808.81,0.5974,3,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,0,0,3,3,0
txn_5a601db21c3e,1873.31,0.3905,4,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,0,0,3,3,0
txn_4138907e63d8,606.2,0.2177,5,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,4,4,4,1,0,3,3,3,3,0
txn_7bfcb837f32a,1259.54,0.553,7,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,1,1,3,3,0
txn_a8d7edefb7f9,1712.94,0.5559,8,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,4,4,4,1,0,1,1,3,3,0
txn_ead91cf311be,749.72,0.4906,9,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,3,3,3,3,0
txn_57f8e0cd64f6,324.23,0.5972,10,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,0,4,4,1,0,3,3,3,3,0
txn_34f1265e42f5,1058.92,0.5715,11,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,5,5,3,3,0
txn_3a5de7ebd3f5,948.27,0.565,12,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,1,1,3,3,0
txn_10c7c3c4b9ad,196.61,0.662,13,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,4,4,4,1,0,3,3,3,3,0
txn_b808e7a3913b,1581.13,0.4285,14,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,0,4,4,1,0,2,2,3,3,0
txn_a55e23eaf0e0,1646.72,0.6803,16,1,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,0,4,4,1,0,1,0,3,3,0
txn_81b41a3a1542,1711.42,0.3592,17,0,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,4,4,4,1,0,2,2,3,3,0
txn_2ce2741cfcfa,1023.43,0.2878,18,1,86,86,86,3,5,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,0,4,2,3,3,0
txn_350142d9310b,1652.65,0.4349,19,0,86,86,86,3,3,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,1,4,4,1,1,2,2,3,3,1
txn_3978f83ed669,1422.2,0.5213,20,1,86,86,86,3,2,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,4,1,3,3,0
txn_4db2f99592b9,1944.83,0.7457,21,0,86,86,86,3,2,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,1,2,2,3,3,1
txn_0e1d0db1fe36,272.98,0.3962,22,0,86,86,86,3,2,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,2,4,4,1,0,2,2,3,3,0
txn_7cedec0de362,229.21,0.5655,23,0,86,86,86,3,2,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,2,4,4,1,0,5,5,3,3,0
txn_2f73a28c1a78,1753.94,0.0879,0,0,86,86,86,3,2,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,2,4,4,1,0,4,4,3,3,0
txn_7ae14631ebc5,1774.73,0.4094,2,0,86,86,86,3,2,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,2,4,4,1,0,3,3,3,3,0
txn_10b8ce42ddde,1868.89,0.7135,3,0,86,86,86,3,2,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,4,4,4,1,0,1,1,3,3,0
txn_0b94b1ee896d,1771.11,0.4401,4,1,86,86,86,3,2,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,0,4,4,1,0,1,5,3,3,0
txn_576aa68fb955,1521.03,0.5755,5,0,86,86,86,3,2,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,4,4,4,1,0,3,3,3,3,0
txn_ead7619c3d61,163.36,0.1143,6,0,86,86,86,3,2,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,0,0,3,3,0
txn_0aeb4fff8591,1471.43,0.6936,7,0,86,86,86,2,2,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,3,4,4,1,0,0,0,3,3,0
txn_014f0d83ae36,1085.94,0.7087,8,0,86,86,86,2,2,637.0,0.0225,262.97,204.0,0.0726,0.0597,0.783,0.4634,167.0,3.0,1,merchant_ecosystem_abuse,gift_card_abuse,merchant_gift_card_001,scn_0295da855189,overt_fraud,0,4,4,1,0,3,3,3,3,0
txn_98587f09c06a,1027.63,0.539,9,0,72,72,72,3,13,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,4,4,1,0,0
txn_f560248358e8,285.33,0.2815,11,0,72,72,72,3,14,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,2,1,3,3,0,3,3,4,0,0
txn_dc678296434b,340.84,0.2883,12,0,72,72,72,3,15,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,1,1,4,0,0
txn_238c644d5b44,564.78,0.4964,13,0,72,72,72,3,16,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,1,1,1,0,0
txn_61a25a3f68e0,854.72,0.2391,15,0,72,72,72,3,17,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,4,4,1,0,0
txn_0774f1ad6c3d,792.22,0.4247,16,0,72,72,72,3,18,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,2,1,3,3,0,2,2,0,0,0
txn_ac173500c8e3,1165.18,0.1406,17,0,72,72,72,3,19,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,3,1,3,3,0,4,4,1,0,0
txn_de694dda4f32,625.48,0.279,19,0,72,72,72,3,18,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,5,5,1,0,0
txn_f524b222777f,696.98,0.4103,20,0,72,72,72,3,19,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,3,1,3,3,0,3,3,4,0,0
txn_f5bc64c00f23,915.21,0.439,21,0,72,72,72,3,19,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,2,1,3,3,0,4,4,1,0,0
txn_f6aded86a5a0,1159.13,0.5484,23,0,72,72,72,3,20,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,3,1,3,3,0,2,2,0,0,0
txn_ee99cd5dcc63,1183.57,0.1548,0,0,72,72,72,3,20,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,2,1,3,3,0,1,1,0,0,0
txn_81c0c5e33f33,434.8,0.3635,1,0,72,72,72,3,20,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,5,5,4,0,0
txn_a6e5e5494528,1201.81,0.4906,3,0,72,72,72,3,20,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,2,2,0,0,0
